code_dep,nom_departement,code_insee,nom_commune,lot,fermeture_commerciale,fermeture_technique,code_oi,nom_oi
01,Ain,01006,Ambléon,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01011,Apremont,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01013,Arandas,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01019,Armix,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01023,Asnières-sur-Saône,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01035,Belleydoux,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01038,Bény,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01042,Bey,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01053,Bourg-en-Bresse,3,1/31/26,1/31/27,FRTE,Orange
01,Ain,01056,Boyeux-Saint-Jérôme,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01057,Boz,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01061,Brens,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01065,Buellas,2,1/27/25,1/27/26,FRTE,Orange
01,Ain,01077,Challes-la-Montagne,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01080,Champdor-Corcelles,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01083,Chaneins,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01094,Chavannes-sur-Reyssouze,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01100,Cheignieu-la-Balme,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01101,Chevillard,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01110,Colomieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01111,Conand,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01116,Contrevoz,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01117,Conzieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01128,Courtes,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01140,Curtafond,3,1/31/26,1/31/27,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01141,Cuzieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01148,Dortan,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01155,Évosges,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01156,Faramans,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01167,Garnerans,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01169,Genouilleux,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01170,Béard-Géovreissiat,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01177,Grand-Corent,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01191,Izenave,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01195,Jasseron,4_3,1/31/26,10/31/28,FRTE,Orange
01,Ain,01198,Joyeux,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01206,Lantenay,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01208,Lavours,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01219,Lompnas,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01227,Magnieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01228,Maillat,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01234,Marignieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01237,Martignat,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01241,Meillonnas,3,1/31/26,1/31/27,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01242,Mérignat,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01252,Mogneneins,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01260,Le Montellier,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01277,Nivollet-Montgriffon,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01279,Oncieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01280,Ordonnaz,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01293,Peyriat,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01296,Pirajoux,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01307,Port,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01310,Prémeyzel,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01319,Relevant,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01329,Rossillon,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01330,Ruffieu,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01331,Saint-Alban,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01335,Saint-André-le-Bouchoux,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01338,Groslée-Saint-Benoit,4_3,1/31/26,10/31/28,ISER/SIEA,Syndicat Intercommunal d’énergie et de e-communica/Isère Fibre
01,Ain,01339,Saint-Bernard,3,1/31/26,1/31/27,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01343,Saint-Cyr-sur-Menthon,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01356,Saint-Georges-sur-Renon,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01372,Saint-Martin-de-Bavel,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01396,Sault-Brénaz,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01400,Seillonnaz,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01411,Souclin,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01425,La Tranclière,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01428,Valeins,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01439,Vésines,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
01,Ain,01453,Arvière-en-Valromey,4_3,1/31/26,10/31/28,SIEA,Syndicat Intercommunal d’énergie et de e-communica
02,Aisne,02001,Abbécourt,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02010,Allemant,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02012,Ambrief,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02019,Annois,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02021,Archon,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02025,Artemps,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02032,Aubigny-aux-Kaisnes,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02041,Autreville,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02048,Barenton-sur-Serre,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02050,Barzy-en-Thiérache,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02056,Beaumont-en-Beine,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02057,Beaurevoir,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02059,Beautor,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02067,Bergues-sur-Sambre,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02081,Béthancourt-en-Vaux,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02086,Bichancourt,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02088,Bièvres,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02091,Blanzy-lès-Fismes,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02094,Blesmes,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02103,Boué,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02105,Bouresches,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02114,Brasles,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02115,Braye-en-Laonnois,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02117,Bray-Saint-Christophe,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02118,Braye,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02123,Brissay-Choigny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02132,Bucy-lès-Cerny,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02137,Bussiares,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02139,Caillouël-Crépigny,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02142,Castres,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02145,Caumont,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02150,Cerny-en-Laonnois,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02151,Cerny-lès-Bucy,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02152,Cerseuil,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02154,Chacrise,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02158,Chamouille,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02167,Chassemy,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02168,Château-Thierry,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02173,Chauny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02175,Chavigny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02177,Chérêt,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02186,Chézy-sur-Marne,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02187,Chierry,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02198,Clamecy,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02199,Clastres,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02207,Commenchon,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02212,Condren,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02213,Connigis,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02214,Contescourt,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02217,Coucy-le-Château-Auffrique,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02223,Courboin,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02229,Courtrizy-et-Fussigny,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02239,Crézancy,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02246,Cugny,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02248,Cuirieux,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02249,Cuiry-Housse,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02250,Cuiry-lès-Chaudardes,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02251,Cuiry-lès-Iviers,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02257,Dallon,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02265,Dohis,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02273,Dury,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02280,Épieds,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02281,L'Épine-aux-Bois,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02287,Essigny-le-Grand,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02288,Essigny-le-Petit,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02290,Essômes-sur-Marne,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02292,Étampes-sur-Marne,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02294,Étouvelles,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02296,Étreillers,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02297,Étrépilly,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02303,Fayet,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02308,Fesmy-le-Sart,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02309,Festieux,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02310,Fieulaine,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02315,Flavy-le-Martel,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02318,Folembray,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02319,Fonsomme,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02320,Fontaine-lès-Clercs,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02322,Fontaine-Notre-Dame,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02326,Fontenoy,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02328,Fossoy,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02336,Frières-Faillouël,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02338,Froidmont-Cohartille,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02340,Gauchy,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02353,Grandlup-et-Fay,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02359,Grugies,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02362,Guivry,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02367,Happencourt,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02371,Harly,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02383,Homblières,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02387,Itancourt,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02397,Jussy,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02398,Juvigny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02400,Laffaux,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02407,Laniscourt,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02413,Laval-en-Laonnois,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02420,Lesdins,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02421,Lesges,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02424,Leury,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02429,Lierval,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02431,Liez,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02432,Limé,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02447,Maast-et-Violaine,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02456,Manicamp,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02458,Dhuys et Morin-en-Brie,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02459,Marcy,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02461,Marest-Dampcourt,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02462,Mareuil-en-Dôle,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02464,Margival,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02472,Mauregny-en-Haye,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02474,Mennessis,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02481,Mesnil-Saint-Laurent,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02484,Mézy-Moulins,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02488,Molain,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02489,Molinchart,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02493,Monceau-le-Waast,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02504,Montescourt-Lizerolles,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02510,Monthurel,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02515,Montigny-lès-Condé,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02516,Montigny-sous-Marle,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02517,Montigny-sur-Crécy,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02518,Montlevon,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02525,Morcourt,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02531,Moussy-Verneuil,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02533,Muret-et-Crouttes,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02536,Nampteuil-sous-Muret,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02540,Nesles-la-Montagne,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02542,Neuflieux,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02546,La Neuville-en-Beine,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02548,La Neuville-lès-Dorengt,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02549,Neuville-Saint-Amand,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02551,Neuville-sur-Margival,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02554,Nogentel,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02561,Nouvion-le-Vineux,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02562,Nouvron-Vingré,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02565,Œuilly,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02566,Ognes,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02569,Oisy,4_3,1/31/26,10/31/28,THD5/AISN,THD 59-62/Aisne THD
02,Aisne,02570,Ollezy,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02571,Omissy,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02573,Orgeval,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02587,Parfondru,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02590,Pargny-la-Dhuys,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02592,Parpeville,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02599,Pierremande,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02600,Pierrepont,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02605,Pleine-Selve,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02621,Presles-et-Thierny,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02631,Quierzy,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02637,Remaucourt,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02639,Remigny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02640,Renansart,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02647,Ribeauville,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02648,Ribemont,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02659,Rouvroy,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02677,Saint-Eugène,1,1/31/24,1/31/25,AISN,Aisne THD
02,Aisne,02683,Saint-Martin-Rivière,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02686,Saint-Paul-aux-Bois,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02691,Saint-Quentin,3,1/31/26,1/31/27,AISN/FRTE,Orange/Aisne THD
02,Aisne,02694,Saint-Simon,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02697,Samoussy,4_1,1/31/26,1/31/28,FRTE/AISN,Aisne THD/Orange
02,Aisne,02704,Selens,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02709,Serain,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02710,Seraucourt-le-Grand,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02719,Sinceny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02721,Sissy,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02726,Sommette-Eaucourt,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02732,Surfontaine,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02738,Tergnier,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02739,Terny-Sorny,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02750,Trosly-Loire,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02752,Tugny-et-Pont,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02754,Ugny-le-Gay,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02760,La Vallée-Mulâtre,3,1/31/26,1/31/27,AISN,Aisne THD
02,Aisne,02765,Vaucelles-et-Beffecourt,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02768,Vauxaillon,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02769,Vaux-Andigny,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02774,Vendelles,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02776,Vendhuile,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02777,Vendières,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02781,Verdilly,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02790,Vesles-et-Caumont,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02791,Veslud,3,1/31/26,1/31/27,FRTE,Orange
02,Aisne,02799,Vierzy,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02800,Viffort,4_2,1/31/26,5/31/28,AISN,Aisne THD
02,Aisne,02807,Villequier-Aumont,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02813,Villers-le-Sec,4_3,1/31/26,10/31/28,AISN,Aisne THD
02,Aisne,02815,Villers-Saint-Christophe,4_1,1/31/26,1/31/28,AISN,Aisne THD
02,Aisne,02820,Viry-Noureuil,2,1/27/25,1/27/26,AISN,Aisne THD
02,Aisne,02821,Vivaise,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02824,Vorges,4_1,1/31/26,1/31/28,FRTE,Orange
02,Aisne,02829,Vuillery,2,1/27/25,1/27/26,AISN,Aisne THD
03,Allier,03001,Abrest,4_1,1/31/26,1/31/28,FRTE,Orange
03,Allier,03018,Bayet,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03023,Bellerive-sur-Allier,4_1,1/31/26,1/31/28,FRTE,Orange
03,Allier,03027,Bézenet,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03030,Biozat,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03036,Bourbon-l'Archambault,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03044,Brugheas,4_1,1/31/26,1/31/28,FRTE,Orange
03,Allier,03047,La Celle,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03052,Chamblet,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03053,Chantelle,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03060,Charmeil,4_1,1/31/26,1/31/28,FRTE,Orange
03,Allier,03082,Commentry,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03102,Dompierre-sur-Besbre,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03107,Ébreuil,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03118,Gannat,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03128,Huriel,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03138,Lapalisse,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03149,Louchy-Montfand,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03159,Malicorne,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03161,Marcillat-en-Combraille,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03164,Le Mayet-d'École,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03166,Mazerier,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03182,Monteignet-sur-l'Andelot,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
03,Allier,03186,Montmarault,4_1,1/31/26,1/31/28,ATHD,Auvergne Très Haut Débit
